"","cal_dt","cluster","sess"
"5366","2016-10-04","3",152576
"5367","2016-06-24","3",133693
"5368","2016-06-09","3",132186
"5369","2016-09-25","3",170424
"5370","2016-05-18","3",138434
"5371","2016-05-10","3",135846
"5372","2016-06-13","3",163771
"5373","2016-06-21","3",147376
"5374","2016-07-01","3",142294
"5375","2016-05-03","3",146867
"5376","2016-03-05","3",163323
"5377","2016-07-28","3",135001
"5378","2016-05-30","3",168735
"5379","2016-06-29","3",151880
"5380","2016-04-27","3",154700
"5381","2016-02-14","3",201934
"5382","2016-09-22","3",139036
"5383","2016-03-17","3",140449
"5384","2016-07-09","3",134529
"5385","2016-08-23","3",141550
"5386","2016-09-03","3",136884
"5387","2016-09-07","3",135513
"5388","2016-03-13","3",202482
"5389","2016-10-02","3",165467
"5390","2016-02-18","3",145937
"5391","2016-08-31","3",139956
"5392","2016-08-04","3",137103
"5393","2016-08-16","3",136399
"5394","2016-09-30","3",140720
"5395","2016-04-20","3",146031
"5396","2016-01-15","3",146855
"5397","2016-08-12","3",140492
"5398","2016-03-02","3",155112
"5399","2016-02-22","3",160488
"5400","2016-09-11","3",168950
"5401","2016-04-01","3",135405
"5402","2016-07-13","3",152161
"5403","2016-03-25","3",166372
"5404","2016-04-16","3",147512
"5405","2016-08-05","3",131044
"5406","2016-04-28","3",146953
"5407","2016-08-28","3",169345
"5408","2016-05-08","3",153887
"5409","2016-08-01","3",150680
"5410","2016-08-20","3",132921
"5411","2016-09-19","3",152625
"5412","2016-05-04","3",119927
"5413","2016-09-15","3",132642
"5414","2016-07-06","3",156165
"5415","2016-01-31","3",198763
"5416","2016-07-02","3",146501
"5417","2016-03-29","3",157861
"5418","2016-02-07","3",195045
"5419","2016-09-23","3",137175
"5420","2016-10-07","3",150281
"5421","2016-03-10","3",148122
"5422","2016-07-29","3",131941
"5423","2016-06-26","3",177179
"5424","2016-06-30","3",142184
"5425","2016-07-25","3",144077
"5426","2016-02-26","3",143431
"5427","2016-04-09","3",137539
"5428","2016-04-17","3",189843
"5429","2016-08-24","3",130331
"5430","2016-08-09","3",146899
"5431","2016-04-13","3",146163
"5432","2016-03-18","3",144192
"5433","2016-09-16","3",133619
"5434","2016-02-23","3",152422
"5435","2016-05-01","3",171436
"5436","2016-03-07","3",160023
"5437","2016-03-22","3",149604
"5438","2016-09-12","3",145128
"5439","2016-02-11","3",148236
"5440","2016-07-18","3",153448
"5441","2016-08-17","3",132659
"5442","2016-03-14","3",159609
"5443","2016-04-06","3",149809
"5444","2016-01-01","3",123020
"5445","2016-09-05","3",151862
"5446","2016-02-08","3",160093
"5447","2016-09-20","3",146863
"5448","2016-07-07","3",137446
"5449","2016-03-11","3",144055
"5450","2016-01-24","3",199568
"5451","2016-04-25","3",163003
"5452","2016-06-23","3",135421
"5453","2016-09-24","3",135802
"5454","2016-07-14","3",145667
"5455","2016-05-05","3",120347
"5456","2016-07-03","3",185320
"5457","2016-01-28","3",145698
"5458","2016-09-28","3",152253
"5459","2016-08-02","3",142082
"5460","2016-09-01","3",137681
"5461","2016-03-19","3",153998
"5462","2016-07-22","3",124038
"5463","2016-02-16","3",146733
"5464","2016-06-27","3",157351
"5465","2016-07-19","3",144531
"5466","2016-08-06","3",132898
"5467","2016-09-09","3",129312
"5468","2016-02-01","3",159012
"5469","2016-08-29","3",155756
"5470","2016-07-30","3",133599
"5471","2016-04-29","3",142430
"5472","2016-02-12","3",142651
"5473","2016-02-24","3",151924
"5474","2016-05-02","3",141548
"5475","2016-04-07","3",149162
"5476","2016-03-15","3",151677
"5477","2016-08-25","3",125746
"5478","2016-07-11","3",156205
"5479","2016-08-18","3",133742
"5480","2016-07-04","3",154710
"5481","2016-05-21","3",146908
"5482","2016-07-15","3",137526
"5483","2016-04-03","3",173529
"5484","2016-09-13","3",137311
"5485","2016-08-14","3",166693
"5486","2016-02-20","3",162160
"5487","2016-10-08","3",157605
"5488","2016-03-23","3",139856
"5489","2016-07-23","3",122236
"5490","2016-09-17","3",140983
"5491","2016-08-26","3",120565
"5492","2016-08-07","3",163834
"5493","2016-07-26","3",137209
"5494","2016-05-06","3",123109
"5495","2016-06-28","3",148151
"5496","2016-09-06","3",140538
"5497","2016-09-21","3",144570
"5498","2016-08-22","3",154948
"5499","2016-10-01","3",141997
"5500","2016-04-26","3",156341
"5501","2016-07-08","3",143057
"5502","2016-06-05","3",174837
"5503","2016-03-04","3",144228
"5504","2016-07-12","3",153909
"5505","2016-07-31","3",175920
"5506","2016-03-08","3",152074
"5507","2016-02-17","3",147335
"5508","2016-10-05","3",154188
"5509","2016-03-31","3",150077
"5510","2016-09-10","3",125617
"5511","2016-08-03","3",152084
"5512","2016-03-12","3",155687
"5513","2016-08-30","3",146496
"5514","2016-10-09","3",207244
"5515","2016-07-27","3",140993
"5516","2016-09-02","3",133991
"5517","2016-04-11","3",151761
"5518","2016-09-29","3",144089
"5519","2016-08-11","3",144491
"5520","2016-02-09","3",153008
"5521","2016-04-30","3",147365
"5522","2016-07-16","3",135230
"5523","2016-02-02","3",148256
"5524","2016-09-14","3",136084
"5525","2016-08-15","3",146492
"5526","2016-03-28","3",178308
"5527","2016-02-10","3",151651
"5528","2016-01-30","3",160788
"5529","2016-02-21","3",206677
"5530","2016-02-25","3",149244
"5531","2016-04-23","3",144048
"5532","2016-03-01","3",150900
"5533","2016-07-20","3",132872
"5534","2016-03-24","3",131285
"5535","2016-08-19","3",126098
"5536","2016-03-20","3",200900
"5537","2016-09-18","3",184653
"5538","2016-07-05","3",158039
"5539","2016-04-04","3",153137
"5540","2016-04-02","3",134696
"5541","2016-04-08","3",140888
"5542","2016-07-24","3",155927
"5543","2016-06-25","3",153895
"5544","2016-08-27","3",121690
"5545","2016-01-19","3",150871
"5546","2016-04-12","3",148543
"5547","2016-07-17","3",179629
"5548","2016-03-21","3",162446
"5549","2016-02-03","3",142435
"5550","2016-04-24","3",200284
"5551","2016-04-05","3",155055
"5552","2016-01-27","3",150976
"5553","2016-03-06","3",201316
"5554","2016-07-10","3",173812
"5555","2016-09-04","3",190902
"5556","2016-02-19","3",143060
"5557","2016-01-20","3",149091
"5558","2016-02-15","3",159814
"5559","2016-01-05","3",154557
"5560","2016-02-04","3",144149
"5561","2016-01-09","3",157055
"5562","2016-02-27","3",151996
"5563","2016-03-03","3",147955
"5564","2016-03-30","3",158006
"5565","2016-01-13","3",150079
"5566","2016-04-10","3",180964
"5567","2016-08-21","3",168289
"5568","2016-01-21","3",145548
"5569","2016-03-26","3",126417
"5570","2016-01-17","3",201471
"5571","2016-01-02","3",156866
"5572","2016-01-06","3",152017
"5573","2016-02-28","3",197347
"5574","2016-01-29","3",145663
"5575","2016-02-05","3",144118
"5576","2016-02-13","3",154646
"5577","2016-01-18","3",159054
"5578","2016-01-14","3",146251
"5579","2016-03-27","3",160543
"5580","2016-01-25","3",157704
"5581","2016-02-06","3",152367
"5582","2016-05-07","3",117957
"5583","2016-03-09","3",148400
"5584","2016-03-16","3",148330
"5585","2016-01-07","3",149402
"5586","2016-05-22","3",184469
"5587","2016-01-11","3",156871
"5588","2016-01-26","3",151425
"5589","2016-02-29","3",157844
"5590","2016-01-23","3",159354
"5591","2016-01-08","3",148828
"5592","2016-01-04","3",159618
"5593","2016-01-12","3",151972
"5594","2016-01-16","3",163920
"5595","2016-01-10","3",201745
"5596","2016-01-22","3",142160
"5597","2016-01-03","3",187254
"5598","2016-10-17","3",151466
"5599","2016-10-13","3",141869
"5600","2016-10-14","3",137232
"5601","2016-10-18","3",146894
"5602","2016-10-15","3",147903
"5603","2016-10-11","3",153809
"5604","2016-10-12","3",147324
"5605","2016-10-16","3",182172
"5606","2016-05-12","20",460380
"5607","2016-09-27","20",518597
"5608","2016-05-01","20",625237
"5609","2016-01-14","20",521512
"5610","2016-03-04","20",519123
"5611","2016-01-06","20",543962
"5612","2016-09-25","20",573686
"5613","2016-08-26","20",425662
"5614","2016-02-05","20",518215
"5615","2016-09-21","20",491753
"5616","2016-10-20","20",467274
"5617","2016-05-25","20",518116
"5618","2016-04-26","20",549613
"5619","2016-01-29","20",521186
"5620","2016-08-07","20",577454
"5621","2016-02-28","20",698956
"5622","2016-02-13","20",548000
"5623","2016-04-11","20",536086
"5624","2016-10-05","20",511315
"5625","2016-04-22","20",482245
"5626","2016-05-06","20",433852
"5627","2016-03-27","20",558688
"5628","2016-03-12","20",533429
"5629","2016-09-06","20",487438
"5630","2016-03-08","20",548253
"5631","2016-06-05","20",620846
"5632","2016-01-10","20",709379
"5633","2016-04-07","20",534967
"5634","2016-06-28","20",514590
"5635","2016-02-09","20",553165
"5636","2016-10-09","20",686157
"5637","2016-05-14","20",467924
"5638","2016-07-27","20",485310
"5639","2016-09-10","20",434029
"5640","2016-05-29","20",675573
"5641","2016-07-12","20",536768
"5642","2016-09-29","20",482575
"5643","2016-04-15","20",500715
"5644","2016-08-11","20",503729
"5645","2016-02-25","20",538231
"5646","2016-06-13","20",581753
"5647","2016-01-18","20",571405
"5648","2016-05-10","20",485566
"5649","2016-02-17","20",530756
"5650","2016-03-16","20",519662
"5651","2016-04-23","20",519883
"5652","2016-02-02","20",532253
"5653","2016-07-08","20",494959
"5654","2016-03-01","20",547140
"5655","2016-06-09","20",469263
"5656","2016-01-03","20",662150
"5657","2016-01-22","20",511553
"5658","2016-05-22","20",618102
"5659","2016-07-31","20",609735
"5660","2016-04-30","20",536906
"5661","2016-03-20","20",694928
"5662","2016-03-31","20",539105
"5663","2016-07-16","20",468714
"5664","2016-08-30","20",505131
"5665","2016-03-24","20",464181
"5666","2016-09-14","20",464527
"5667","2016-06-02","20",502095
"5668","2016-05-03","20",523986
"5669","2016-02-21","20",733940
"5670","2016-01-07","20",536293
"5671","2016-10-13","20",466794
"5672","2016-06-17","20",509784
"5673","2016-08-15","20",511019
"5674","2016-07-01","20",497317
"5675","2016-05-18","20",494346
"5676","2016-04-04","20",554865
"5677","2016-04-19","20",532663
"5678","2016-07-24","20",535134
"5679","2016-03-05","20",576378
"5680","2016-06-06","20",557536
"5681","2016-01-26","20",548142
"5682","2016-02-06","20",546555
"5683","2016-08-23","20",499545
"5684","2016-03-13","20",703358
"5685","2016-03-28","20",640703
"5686","2016-09-11","20",576160
"5687","2016-04-27","20",545737
"5688","2016-04-08","20",503755
"5689","2016-10-21","20",61864
"5690","2016-07-20","20",455528
"5691","2016-05-07","20",415729
"5692","2016-06-21","20",519038
"5693","2016-05-26","20",515767
"5694","2016-02-29","20",568317
"5695","2016-08-19","20",436528
"5696","2016-04-12","20",523389
"5697","2016-09-26","20",525071
"5698","2016-08-04","20",488079
"5699","2016-02-14","20",714265
"5700","2016-07-05","20",546311
"5701","2016-09-22","20",472061
"5702","2016-01-30","20",570337
"5703","2016-04-16","20",521855
"5704","2016-10-02","20",555580
"5705","2016-05-11","20",475547
"5706","2016-08-27","20",425356
"5707","2016-09-18","20",609913
"5708","2016-10-06","20",511838
"5709","2016-03-09","20",532656
"5710","2016-09-03","20",472615
"5711","2016-05-30","20",555495
"5712","2016-02-10","20",547270
"5713","2016-01-11","20",560097
"5714","2016-06-14","20",559000
"5715","2016-06-29","20",530030
"5716","2016-10-17","20",493991
"5717","2016-06-25","20",539269
"5718","2016-06-10","20",488244
"5719","2016-10-14","20",448871
"5720","2016-05-15","20",575486
"5721","2016-07-13","20",523458
"5722","2016-10-10","20",507277
"5723","2016-08-08","20",530833
"5724","2016-07-09","20",472670
"5725","2016-07-28","20",477106
"5726","2016-06-18","20",510251
"5727","2016-08-01","20",528742
"5728","2016-03-17","20",493869
"5729","2016-09-07","20",469733
"5730","2016-08-12","20",480360
"5731","2016-01-15","20",524414
"5732","2016-08-31","20",485242
"5733","2016-06-03","20",454907
"5734","2016-01-04","20",572280
"5735","2016-02-18","20",524462
"5736","2016-08-24","20",456602
"5737","2016-04-20","20",519877
"5738","2016-07-17","20",600515
"5739","2016-09-15","20",455236
"5740","2016-03-02","20",551641
"5741","2016-07-02","20",503112
"5742","2016-08-16","20",481171
"5743","2016-02-03","20",518719
"5744","2016-01-19","20",541194
"5745","2016-07-25","20",497266
"5746","2016-08-20","20",466949
"5747","2016-05-19","20",490564
"5748","2016-09-23","20",460753
"5749","2016-02-07","20",702985
"5750","2016-07-21","20",459678
"5751","2016-10-18","20",479752
"5752","2016-01-12","20",540890
"5753","2016-09-30","20",467500
"5754","2016-06-22","20",510133
"5755","2016-10-03","20",617065
"5756","2016-04-01","20",483327
"5757","2016-05-23","20",571603
"5758","2016-09-04","20",657371
"5759","2016-03-25","20",574942
"5760","2016-01-27","20",544051
"5761","2016-01-16","20",579410
"5762","2016-09-19","20",519573
"5763","2016-02-26","20",517841
"5764","2016-01-08","20",525740
"5765","2016-04-24","20",709230
"5766","2016-10-11","20",498521
"5767","2016-05-04","20",436928
"5768","2016-08-28","20",592809
"5769","2016-03-21","20",574749
"5770","2016-01-23","20",562544
"5771","2016-06-07","20",531881
"5772","2016-05-27","20",471764
"5773","2016-04-05","20",559712
"5774","2016-04-28","20",521997
"5775","2016-04-09","20",493983
"5776","2016-03-29","20",567036
"5777","2016-04-13","20",519163
"5778","2016-02-22","20",578476
"5779","2016-02-11","20",529058
"5780","2016-01-31","20",710423
"5781","2016-07-06","20",537079
"5782","2016-09-08","20",457990
"5783","2016-01-20","20",535894
"5784","2016-02-15","20",570884
"5785","2016-06-11","20",483169
"5786","2016-08-05","20",465395
"5787","2016-03-06","20",715677
"5788","2016-06-30","20",500796
"5789","2016-06-26","20",623585
"5790","2016-01-01","20",424297
"5791","2016-03-10","20",521718
"5792","2016-05-08","20",542357
"5793","2016-03-18","20",507368
"5794","2016-07-29","20",462062
"5795","2016-05-31","20",526310
"5796","2016-03-14","20",563499
"5797","2016-10-07","20",500473
"5798","2016-02-04","20",526961
"5799","2016-04-02","20",478544
"5800","2016-04-17","20",661563
"5801","2016-08-09","20",514783
"5802","2016-08-13","20",471990
"5803","2016-05-16","20",609527
"5804","2016-07-10","20",599068
"5805","2016-02-23","20",551543
"5806","2016-01-24","20",713776
"5807","2016-08-25","20",441527
"5808","2016-06-15","20",544845
"5809","2016-07-18","20",519554
"5810","2016-07-22","20",433382
"5811","2016-05-20","20",503094
"5812","2016-01-13","20",530486
"5813","2016-10-15","20",473366
"5814","2016-08-17","20",467833
"5815","2016-08-06","20",457318
"5816","2016-09-12","20",495361
"5817","2016-07-14","20",505947
"5818","2016-03-07","20",574150
"5819","2016-01-05","20",548862
"5820","2016-07-11","20",542630
"5821","2016-03-03","20",533464
"5822","2016-06-23","20",478733
"5823","2016-03-22","20",530320
"5824","2016-06-27","20",553771
"5825","2016-09-01","20",478036
"5826","2016-08-21","20",600785
"5827","2016-04-29","20",508402
"5828","2016-08-02","20",503177
"5829","2016-02-27","20",542367
"5830","2016-05-24","20",541632
"5831","2016-05-09","20",501058
"5832","2016-09-16","20",459779
"5833","2016-06-04","20",460324
"5834","2016-05-05","20",443750
"5835","2016-09-24","20",456110
"5836","2016-01-28","20",521189
"5837","2016-06-12","20",684546
"5838","2016-01-09","20",555407
"5839","2016-06-19","20",683120
"5840","2016-04-21","20",487908
"5841","2016-10-04","20",508088
"5842","2016-03-15","20",538980
"5843","2016-04-25","20",577163
"5844","2016-02-19","20",512526
"5845","2016-09-20","20",501800
"5846","2016-10-19","20",483381
"5847","2016-09-09","20",443459
"5848","2016-04-14","20",499796
"5849","2016-05-28","20",456414
"5850","2016-07-07","20",474768
"5851","2016-02-08","20",574467
"5852","2016-05-13","20",428141
"5853","2016-07-03","20",639768
"5854","2016-03-11","20",506817
"5855","2016-07-26","20",478435
"5856","2016-09-05","20",525050
"5857","2016-02-16","20",534230
"5858","2016-06-08","20",532141
"5859","2016-03-30","20",561039
"5860","2016-05-02","20",507319
"5861","2016-02-12","20",508426
"5862","2016-04-18","20",551703
"5863","2016-01-02","20",550426
"5864","2016-07-15","20",475354
"5865","2016-08-03","20",527931
"5866","2016-04-06","20",538523
"5867","2016-04-10","20",646070
"5868","2016-03-26","20",439294
"5869","2016-10-12","20",479658
"5870","2016-08-10","20",507032
"5871","2016-08-29","20",538313
"5872","2016-07-23","20",424842
"5873","2016-06-16","20",500916
"5874","2016-07-30","20",464919
"5875","2016-05-17","20",524937
"5876","2016-08-18","20",467167
"5877","2016-10-16","20",586211
"5878","2016-05-21","20",493335
"5879","2016-10-08","20",522473
"5880","2016-02-01","20",571036
